celebrity_name,season,week,season_rule,judge_score,fan_vote_estimate,ranking_result,percentage_result,is_lowest_ranking,is_lowest_percentage,method_difference,placement,cumulative_score,avg_score,score_rank_diff,relative_position,season_rule_encoded
Tommy Chong,19,6,Percentage,28.0,4.583198062196322,9.5,0.22820974581232445,False,False,False,5,286.5,6.511363636363637,7.2179025418767555,8.5,0
Michael Waltrip,19,6,Percentage,30.0,2.7006010102179725,10.0,0.15750993460197538,False,False,False,7,205.0,4.659090909090909,8.424900653980247,7.0,0
Bethany Mota,19,6,Percentage,36.0,0.0,9.5,0.06143344709897611,False,False,False,4,396.5,9.011363636363637,8.88566552901024,2.0,0
Sadie Robertson,19,6,Percentage,35.0,0.0,10.5,0.059726962457337884,False,False,False,2,386.8332,8.791663636363637,9.902730375426621,3.0,0
Antonio Sabato Jr.,19,7,Percentage,29.5,2.8848018066754952,9.0,0.1912456155456098,False,False,False,8,199.5,4.534090909090909,7.087543844543902,7.0,0
Lea Thompson,19,7,Percentage,35.0,0.0,8.5,0.06769825918762089,False,False,False,6,305.0,6.931818181818182,7.823017408123791,2.0,0
Janel Parrish,19,7,Percentage,33.5,0.0,10.5,0.06479690522243714,True,True,False,3,397.9998,9.04545,9.852030947775628,4.0,0
Alfonso Ribeiro,19,7,Percentage,34.0,0.0,9.5,0.06576402321083172,False,False,False,1,404.0,9.181818181818182,8.842359767891683,3.0,0
Tommy Chong,19,7,Percentage,30.0,2.3898252332917482,9.0,0.1691890529558481,False,False,False,5,286.5,6.511363636363637,7.308109470441519,6.0,0
Michael Waltrip,19,7,Percentage,28.0,4.149680859894546,9.0,0.24717971533176591,False,False,False,7,205.0,4.659090909090909,6.5282028466823405,8.0,0
Bethany Mota,19,7,Percentage,37.5,0.0,7.5,0.0725338491295938,False,False,False,4,396.5,9.011363636363637,6.774661508704062,1.0,0
Sadie Robertson,19,7,Percentage,31.0,1.3249850227770956,9.0,0.1215925794162926,False,False,False,2,386.8332,8.791663636363637,7.784074205837074,5.0,0
Lea Thompson,19,8,Percentage,32.0,3.4004536943940926,8.0,0.14853892701400195,False,False,False,6,305.0,6.931818181818182,6.514610729859981,5.0,0
Janel Parrish,19,8,Percentage,43.0,0.0,6.5,0.08669354838709678,False,False,False,3,397.9998,9.04545,5.633064516129032,1.0,0
Alfonso Ribeiro,19,8,Percentage,41.0,0.0,7.5,0.08266129032258064,False,False,False,1,404.0,9.181818181818182,6.673387096774194,2.0,0
Tommy Chong,19,8,Percentage,29.0,6.567620973872003,8.0,0.2207489961157849,False,False,False,5,286.5,6.511363636363637,5.792510038842151,6.0,0
Michael Waltrip,19,8,Percentage,25.0,10.267229178274032,8.0,0.3040991736444067,False,False,False,7,205.0,4.659090909090909,4.959008263555933,7.0,0
Bethany Mota,19,8,Percentage,40.0,0.0,8.5,0.08064516129032258,False,False,False,4,396.5,9.011363636363637,7.693548387096774,3.0,0
Sadie Robertson,19,8,Percentage,38.0,0.0,9.5,0.07661290322580645,True,True,False,2,386.8332,8.791663636363637,8.733870967741936,4.0,0
Lea Thompson,19,9,Percentage,35.0,0.748794689437525,7.0,0.12796436215614054,False,False,False,6,305.0,6.931818181818182,5.720356378438595,5.0,0
Janel Parrish,19,9,Percentage,38.5,0.0,6.0,0.08995327102803738,False,False,False,3,397.9998,9.04545,5.100467289719626,1.5,0
Alfonso Ribeiro,19,9,Percentage,38.5,0.0,6.0,0.08995327102803738,False,False,False,1,404.0,9.181818181818182,5.100467289719626,1.5,0
Tommy Chong,19,9,Percentage,28.5,7.357033338849033,7.0,0.5204001238251679,False,False,False,5,286.5,6.511363636363637,1.7959987617483213,6.0,0
Bethany Mota,19,9,Percentage,37.0,0.0,7.5,0.08644859813084112,False,False,False,4,396.5,9.011363636363637,6.635514018691589,3.0,0
Sadie Robertson,19,9,Percentage,36.5,0.0,8.5,0.0852803738317757,True,True,False,2,386.8332,8.791663636363637,7.647196261682243,4.0,0
Janel Parrish,19,10,Percentage,39.0,0.0,4.5,0.10684931506849316,False,False,False,3,397.9998,9.04545,3.4315068493150687,1.0,0
Alfonso Ribeiro,19,10,Percentage,37.5,0.0,6.5,0.10273972602739725,False,False,False,1,404.0,9.181818181818182,5.472602739726027,3.0,0
Tommy Chong,19,10,Percentage,31.0,5.421312032644118,6.0,0.584931506849315,False,False,False,5,286.5,6.511363636363637,0.15068493150684947,5.0,0
Bethany Mota,19,10,Percentage,38.0,0.0,5.5,0.10410958904109589,False,False,False,4,396.5,9.011363636363637,4.458904109589041,2.0,0
Sadie Robertson,19,10,Percentage,37.0,0.0,7.5,0.10136986301369863,True,True,False,2,386.8332,8.791663636363637,6.486301369863014,4.0,0
Janel Parrish,19,11,Percentage,38.99980000000001,0.11155977044067499,5.0,0.1780543609474214,False,False,False,3,397.9998,9.04545,3.219456390525786,3.0,0
Alfonso Ribeiro,19,11,Percentage,40.0,0.0,4.5,0.12793204249902448,False,False,False,1,404.0,9.181818181818182,3.220679575009755,1.0,0
Bethany Mota,19,11,Percentage,38.0,0.934549906777634,5.0,0.5682141812029884,False,False,False,4,396.5,9.011363636363637,-0.6821418120298839,4.0,0
Sadie Robertson,19,11,Percentage,39.333200000000005,0.0,5.5,0.12579941535056577,True,True,False,2,386.8332,8.791663636363637,4.242005846494342,2.0,0
Suzanne Somers,20,1,Percentage,25.0,1.4003443607804171,14.0,0.08618649084766872,False,False,False,9,134.0,3.35,13.138135091523313,9.0,0
Willow Shields,20,1,Percentage,25.0,1.4885304658525798,13.0,0.08913863326754068,False,False,False,7,237.5,5.9375,12.108613667324594,9.0,0
Riker Lynch,20,1,Percentage,31.0,0.0,12.5,0.04874213836477988,False,False,False,2,363.0,9.075,12.0125786163522,2.0,0
Rumer Willis,20,1,Percentage,32.0,0.0,11.5,0.050314465408805034,False,False,False,1,362.5,9.0625,10.99685534591195,1.0,0
Nastia Liukin,20,1,Percentage,30.0,0.0,13.5,0.04716981132075472,False,False,False,4,327.5,8.1875,13.028301886792454,3.0,0
Michael Sam,20,1,Percentage,26.0,0.5567067370883236,12.0,0.05951697169763183,False,False,False,10,108.0,2.7,11.404830283023681,6.0,0
Robert Herjavec,20,1,Percentage,28.0,0.0,14.5,0.0440251572327044,True,True,False,6,238.5,5.9625,14.059748427672956,4.0,0
Charlotte McKinney,20,1,Percentage,22.0,4.674512579025622,12.5,0.19107646966658273,False,False,False,11,70.0,1.75,10.589235303334172,11.5,0
Noah Galloway,20,1,Percentage,26.0,0.5409201933557256,13.0,0.058988496997700014,False,False,False,3,320.5,8.0125,12.410115030023,6.0,0
Redfoo,20,1,Percentage,22.0,4.299086889328581,13.5,0.17850861554537628,False,False,False,12,53.0,1.325,11.714913844546237,11.5,0
Patti LaBelle,20,1,Percentage,25.0,1.5302654116824328,12.0,0.09053576384581655,False,False,False,8,166.0,4.15,11.094642361541835,9.0,0
Chris Soules,20,1,Percentage,26.0,0.44558368807206317,14.0,0.05579698580463916,False,False,False,5,227.0,5.675,13.442030141953609,6.0,0
Suzanne Somers,20,2,Percentage,28.0,0.8786801310212903,14.5,0.06688064553208606,False,False,False,9,134.0,3.35,13.83119354467914,7.5,0
Willow Shields,20,2,Percentage,32.0,0.0,13.0,0.04610951008645533,False,False,False,7,237.5,5.9375,12.538904899135447,3.0,0
Riker Lynch,20,2,Percentage,32.0,0.0,13.0,0.04610951008645533,False,False,False,2,363.0,9.075,12.538904899135447,3.0,0
Rumer Willis,20,2,Percentage,32.0,0.0,13.0,0.04610951008645533,False,False,False,1,362.5,9.0625,12.538904899135447,3.0,0
Nastia Liukin,20,2,Percentage,34.0,0.0,11.0,0.04899135446685879,False,False,False,4,327.5,8.1875,10.510086455331413,1.0,0
Michael Sam,20,2,Percentage,28.0,1.056143107409821,11.5,0.07223976168297438,False,False,False,10,108.0,2.7,10.777602383170256,7.5,0
Robert Herjavec,20,2,Percentage,28.0,0.9862387872357881,13.5,0.07012875588962322,False,False,False,6,238.5,5.9625,12.798712441103767,7.5,0
Charlotte McKinney,20,2,Percentage,26.0,2.7465359388151485,13.0,0.12040524958835802,False,False,False,11,70.0,1.75,11.79594750411642,11.0,0
Noah Galloway,20,2,Percentage,27.0,1.9282151572076682,13.0,0.09713410954131427,False,False,False,3,320.5,8.0125,12.028658904586857,10.0,0
Redfoo,20,2,Percentage,31.0,0.0,15.0,0.0446685878962536,True,True,False,12,53.0,1.325,14.553314121037465,5.0,0
Patti LaBelle,20,2,Percentage,28.0,0.992662670360206,12.5,0.07032274754075002,False,False,False,8,166.0,4.15,11.7967725245925,7.5,0
Chris Soules,20,2,Percentage,21.0,7.968636555581772,13.0,0.2709002576024156,False,False,False,5,227.0,5.675,10.290997423975844,12.0,0
Suzanne Somers,20,3,Percentage,25.0,3.5708016825746545,12.0,0.12432955386281042,False,False,False,9,134.0,3.35,10.756704461371896,8.0,0
Willow Shields,20,3,Percentage,32.0,0.0,12.5,0.051118210862619806,False,False,False,7,237.5,5.9375,11.988817891373802,4.0,0
Riker Lynch,20,3,Percentage,34.0,0.0,10.0,0.054313099041533544,False,False,False,2,363.0,9.075,9.456869009584665,1.5,0
Rumer Willis,20,3,Percentage,33.0,0.0,11.5,0.052715654952076675,False,False,False,1,362.5,9.0625,10.972843450479234,3.0,0
Nastia Liukin,20,3,Percentage,34.0,0.0,10.0,0.054313099041533544,False,False,False,4,327.5,8.1875,9.456869009584665,1.5,0
Michael Sam,20,3,Percentage,24.0,4.4428141973198265,12.0,0.14334152819607876,False,False,False,10,108.0,2.7,10.566584718039213,9.0,0
Robert Herjavec,20,3,Percentage,29.0,0.0,14.5,0.0463258785942492,True,True,False,6,238.5,5.9625,14.036741214057509,6.0,0
Charlotte McKinney,20,3,Percentage,22.0,6.248856370591427,12.5,0.18283120957167376,False,False,False,11,70.0,1.75,10.671687904283262,10.5,0
Noah Galloway,20,3,Percentage,30.0,0.0,13.5,0.04792332268370607,False,False,False,3,320.5,8.0125,13.02076677316294,5.0,0
Patti LaBelle,20,3,Percentage,22.0,6.447698107346023,11.5,0.18753069780536546,False,False,False,8,166.0,4.15,9.624693021946346,10.5,0
Chris Soules,20,3,Percentage,28.0,0.44550945949949816,12.0,0.05525774538835283,False,False,False,5,227.0,5.675,11.447422546116472,7.0,0
Suzanne Somers,20,4,Percentage,28.0,4.438289219450158,11.0,0.18466161687830523,False,False,False,9,134.0,3.35,9.153383831216948,9.0,0
Willow Shields,20,4,Percentage,39.0,0.0,9.0,0.06,False,False,False,7,237.5,5.9375,8.4,1.0,0
Riker Lynch,20,4,Percentage,34.0,0.0,12.5,0.052307692307692305,True,True,False,2,363.0,9.075,11.976923076923077,4.5,0
Rumer Willis,20,4,Percentage,35.0,0.0,11.0,0.05384615384615385,False,False,False,1,362.5,9.0625,10.461538461538462,3.0,0
Nastia Liukin,20,4,Percentage,36.0,0.0,10.0,0.055384615384615386,False,False,False,4,327.5,8.1875,9.446153846153846,2.0,0
Michael Sam,20,4,Percentage,30.0,2.5054418411778046,11.5,0.12607928552489217,False,False,False,10,108.0,2.7,10.239207144751077,7.5,0
Robert Herjavec,20,4,Percentage,34.0,0.0,12.5,0.052307692307692305,False,False,False,6,238.5,5.9625,11.976923076923077,4.5,0
Noah Galloway,20,4,Percentage,32.0,0.5708407779617706,11.0,0.06744101033062096,False,False,False,3,320.5,8.0125,10.32558989669379,6.0,0
Patti LaBelle,20,4,Percentage,30.0,2.6890033063070558,10.5,0.1319350314100776,False,False,False,8,166.0,4.15,9.180649685899224,7.5,0
Chris Soules,20,4,Percentage,27.0,5.470044299011032,11.0,0.21603690200995018,False,False,False,5,227.0,5.675,8.839630979900498,10.0,0
Suzanne Somers,20,5,Percentage,28.0,3.594773251028479,9.5,0.12526226281337377,False,False,False,9,134.0,3.35,8.247377371866262,5.5,0
Willow Shields,20,5,Percentage,34.0,0.0,11.5,0.06007067137809187,True,True,False,7,237.5,5.9375,10.89929328621908,4.0,0
Riker Lynch,20,5,Percentage,38.0,0.0,10.0,0.06713780918727916,False,False,False,2,363.0,9.075,9.328621908127209,2.5,0
Rumer Willis,20,5,Percentage,39.0,0.0,8.5,0.06890459363957598,False,False,False,1,362.5,9.0625,7.810954063604241,1.0,0
Nastia Liukin,20,5,Percentage,38.0,0.0,10.0,0.06713780918727916,False,False,False,4,327.5,8.1875,9.328621908127209,2.5,0
Robert Herjavec,20,5,Percentage,24.0,7.539323247016592,10.0,0.2013621256694663,False,False,False,6,238.5,5.9625,7.9863787433053375,9.0,0
Noah Galloway,20,5,Percentage,28.0,3.4870064641702028,10.5,0.12299010491362525,False,False,False,3,320.5,8.0125,9.270098950863748,5.5,0
Patti LaBelle,20,5,Percentage,27.0,4.468371606692602,10.5,0.14191445013240708,False,False,False,8,166.0,4.15,9.080855498675929,7.5,0
Chris Soules,20,5,Percentage,27.0,4.625159627554534,9.5,0.14522017307890145,False,False,False,5,227.0,5.675,8.047798269210986,7.5,0
Willow Shields,20,6,Percentage,36.5,0.0,9.5,0.06448763250883392,True,False,True,7,237.5,5.9375,8.855123674911662,2.5,0
Riker Lynch,20,6,Percentage,38.0,0.0,8.0,0.06713780918727916,False,False,True,2,363.0,9.075,7.328621908127208,1.0,0
Rumer Willis,20,6,Percentage,35.5,0.0010044264382068624,9.0,0.06282880815527288,False,True,True,1,362.5,9.0625,8.371711918447271,4.0,0
Nastia Liukin,20,6,Percentage,36.5,0.0,9.5,0.06448763250883392,False,False,True,4,327.5,8.1875,8.855123674911662,2.5,0
Robert Herjavec,20,6,Percentage,33.5,1.8430062425313578,9.0,0.25728156295987736,False,False,True,6,238.5,5.9625,6.427184370401227,8.0,0
Noah Galloway,20,6,Percentage,34.0,1.2416058437791695,8.5,0.19352383866490602,False,False,True,3,320.5,8.0125,6.56476161335094,6.5,0
Patti LaBelle,20,6,Percentage,34.0,1.2052894731529127,9.5,0.18962039804506808,False,False,True,8,166.0,4.15,7.6037960195493195,6.5,0
Chris Soules,20,6,Percentage,35.0,0.3609350644899923,9.0,0.10063231796992861,False,False,True,5,227.0,5.675,7.993676820300713,5.0,0
Willow Shields,20,7,Percentage,39.0,0.0,7.0,0.07677165354330709,False,False,False,7,237.5,5.9375,6.23228346456693,2.0,0
Riker Lynch,20,7,Percentage,37.0,0.0,9.5,0.07283464566929133,True,True,False,2,363.0,9.075,8.771653543307087,4.5,0
Rumer Willis,20,7,Percentage,37.0,0.0,9.5,0.07283464566929133,False,False,False,1,362.5,9.0625,8.771653543307087,4.5,0
Nastia Liukin,20,7,Percentage,41.0,0.0,6.0,0.08070866141732283,False,False,False,4,327.5,8.1875,5.192913385826772,1.0,0
Robert Herjavec,20,7,Percentage,31.0,5.229854015816538,8.5,0.31076682278102663,False,False,False,6,238.5,5.9625,5.392331772189734,6.5,0
Noah Galloway,20,7,Percentage,38.0,0.0,8.0,0.07480314960629922,False,False,False,3,320.5,8.0125,7.251968503937007,3.0,0
Chris Soules,20,7,Percentage,31.0,5.24060924494582,7.5,0.31128042131346156,False,False,False,5,227.0,5.675,4.387195786865385,6.5,0
Riker Lynch,20,8,Percentage,39.0,0.0,7.0,0.09219858156028368,False,False,False,2,363.0,9.075,6.078014184397163,2.0,0
Rumer Willis,20,8,Percentage,40.0,0.0,6.0,0.09456264775413711,False,False,False,1,362.5,9.0625,5.054373522458629,1.0,0
Nastia Liukin,20,8,Percentage,38.0,0.0,8.0,0.08983451536643026,True,True,False,4,327.5,8.1875,7.101654846335697,3.0,0
Robert Herjavec,20,8,Percentage,31.0,4.233625553325309,7.0,0.25834564169681934,False,False,False,6,238.5,5.9625,4.416543583031807,6.0,0
Noah Galloway,20,8,Percentage,31.5,3.971219854434954,7.0,0.24805743720267406,False,False,False,3,320.5,8.0125,4.519425627973259,5.0,0
Chris Soules,20,8,Percentage,32.0,3.2337013881056875,7.0,0.2170011764196555,False,False,False,5,227.0,5.675,4.8299882358034445,4.0,0
Riker Lynch,20,9,Percentage,40.0,0.0,5.0,0.12738853503184713,True,True,False,2,363.0,9.075,3.726114649681529,1.5,0
Rumer Willis,20,9,Percentage,39.0,0.20992249411542024,5.0,0.1943828042378253,False,False,False,1,362.5,9.0625,3.056171957621747,3.0,0
Nastia Liukin,20,9,Percentage,40.0,0.0,5.0,0.12738853503184713,False,False,False,4,327.5,8.1875,3.726114649681529,1.5,0
Noah Galloway,20,9,Percentage,38.0,1.2856997448562917,5.0,0.5508401256984804,False,False,False,3,320.5,8.0125,-0.5084012569848042,4.0,0
Riker Lynch,20,10,Percentage,40.0,0.0,4.0,0.1724137931034483,True,True,False,2,363.0,9.075,2.275862068965517,1.5,0
Rumer Willis,20,10,Percentage,40.0,0.0,4.0,0.1724137931034483,False,False,False,1,362.5,9.0625,2.275862068965517,1.5,0
Noah Galloway,20,10,Percentage,36.0,2.379203617986089,4.0,0.6551724137931034,False,False,False,3,320.5,8.0125,-2.551724137931034,3.0,0
Gary Busey,21,1,Percentage,15.0,4.112759113133411,15.0,0.10851024483726147,False,False,False,10,72.5,2.0075757575757573,13.914897551627385,10.0,0
Alexa PenaVega,21,1,Percentage,22.0,0.0,15.0,0.044,False,False,False,6,256.4998,6.969690909090909,14.56,5.5,0
Carlos PenaVega,21,1,Percentage,23.0,0.0,13.0,0.046,False,False,False,4,323.9998,8.999993939393939,12.54,3.5,0
Victor Espinoza,21,1,Percentage,15.0,4.393022162127719,13.0,0.11386030789471503,False,False,False,12,33.5,1.0151515151515154,11.86139692105285,10.0,0
Alek Skarlatos,21,1,Percentage,22.0,0.0,15.0,0.044,False,False,False,3,293.9999,8.212118181818182,14.56,5.5,0
Chaka Khan,21,1,Percentage,13.0,6.14024386575198,14.0,0.1432137817946264,False,False,False,13,28.0,0.8484848484848484,12.567862182053736,12.0,0
Andy Grammer,21,1,Percentage,21.0,0.0,17.0,0.042,True,True,False,7,222.9998,5.962115151515152,16.58,7.5,0
Tamar Braxton,21,1,Percentage,23.0,0.0,13.0,0.046,False,False,False,5,256.0,6.984848484848484,12.54,3.5,0
Nick Carter,21,1,Percentage,24.0,0.0,11.0,0.048,False,False,False,2,328.0,9.106060606060607,10.52,1.5,0
Hayes Grier,21,1,Percentage,21.0,0.0,17.0,0.042,False,False,False,8,190.5,5.075757575757576,16.58,7.5,0
Bindi Irwin,21,1,Percentage,24.0,0.0,11.0,0.048,False,False,False,1,333.5,9.280303030303031,10.52,1.5,0
Kim Zolciak-Biermann,21,1,Percentage,12.0,7.23208292749694,14.0,0.16205637181813357,False,False,False,11,30.5,0.9242424242424244,12.379436281818665,13.0,0
Paula Deen,21,1,Percentage,15.0,4.314391532392156,14.0,0.11235929365526355,False,False,False,9,121.5,3.151515151515152,12.876407063447365,10.0,0
Gary Busey,21,2,Percentage,16.5,4.493198194142532,14.0,0.1604312656305003,False,False,False,10,72.5,2.0075757575757573,12.395687343694997,12.0,0
Alexa PenaVega,21,2,Percentage,23.0,0.0,12.5,0.04251386321626617,False,False,False,6,256.4998,6.969690909090909,12.074861367837338,3.0,0
Carlos PenaVega,21,2,Percentage,22.5,0.0,15.0,0.041589648798521256,False,False,False,4,323.9998,8.999993939393939,14.584103512014787,5.5,0
Victor Espinoza,21,2,Percentage,18.5,2.229613647719417,15.0,0.09867085115192628,False,False,False,12,33.5,1.0151515151515154,14.013291488480737,10.0,0
Alek Skarlatos,21,2,Percentage,22.5,0.0,15.0,0.041589648798521256,False,False,False,3,293.9999,8.212118181818182,14.584103512014787,5.5,0
Chaka Khan,21,2,Percentage,15.0,5.742470951599295,14.0,0.19378450378208822,False,False,False,13,28.0,0.8484848484848484,12.062154962179118,13.0,0
Andy Grammer,21,2,Percentage,22.0,0.0,17.5,0.04066543438077634,True,True,False,7,222.9998,5.962115151515152,17.093345656192238,8.0,0
Tamar Braxton,21,2,Percentage,24.5,0.0,10.5,0.04528650646950092,False,False,False,5,256.0,6.984848484848484,10.04713493530499,1.0,0
Nick Carter,21,2,Percentage,22.5,0.0,15.0,0.041589648798521256,False,False,False,2,328.0,9.106060606060607,14.584103512014787,5.5,0
Hayes Grier,21,2,Percentage,22.5,0.0,15.0,0.041589648798521256,False,False,False,8,190.5,5.075757575757576,14.584103512014787,5.5,0
Bindi Irwin,21,2,Percentage,24.0,0.0,11.5,0.04436229205175601,False,False,False,1,333.5,9.280303030303031,11.05637707948244,2.0,0
Kim Zolciak-Biermann,21,2,Percentage,18.5,2.393995986059151,14.0,0.10342438221586946,False,False,False,11,30.5,0.9242424242424244,12.965756177841305,10.0,0
Paula Deen,21,2,Percentage,18.5,2.4312717742162717,13.0,0.10450230590723118,False,False,False,9,121.5,3.151515151515152,11.954976940927688,10.0,0
Gary Busey,21,3,Percentage,25.0,5.633235289444482,11.0,0.19810337922024848,False,False,False,10,72.5,2.0075757575757573,9.018966207797515,9.0,0
Alexa PenaVega,21,3,Percentage,36.0,0.0,9.0,0.05901639344262295,False,False,False,6,256.4998,6.969690909090909,8.40983606557377,1.5,0
Carlos PenaVega,21,3,Percentage,31.0,0.0,13.5,0.05081967213114754,True,True,False,4,323.9998,8.999993939393939,12.991803278688524,6.0,0
Alek Skarlatos,21,3,Percentage,33.0,0.0,11.0,0.054098360655737705,False,False,False,3,293.9999,8.212118181818182,10.459016393442623,3.5,0
Andy Grammer,21,3,Percentage,29.0,1.5227745271387327,11.0,0.09001355491370111,False,False,False,7,222.9998,5.962115151515152,10.099864450862988,8.0,0
Tamar Braxton,21,3,Percentage,33.0,0.0,11.0,0.054098360655737705,False,False,False,5,256.0,6.984848484848484,10.459016393442623,3.5,0
Nick Carter,21,3,Percentage,36.0,0.0,9.0,0.05901639344262295,False,False,False,2,328.0,9.106060606060607,8.40983606557377,1.5,0
Hayes Grier,21,3,Percentage,30.0,0.3275556118758884,11.0,0.058316367928961964,False,False,False,8,190.5,5.075757575757576,10.416836320710381,7.0,0
Bindi Irwin,21,3,Percentage,32.0,0.0,12.5,0.05245901639344262,False,False,False,1,333.5,9.280303030303031,11.975409836065573,5.0,0
Paula Deen,21,3,Percentage,20.0,10.442998472354306,11.0,0.3240585012157769,False,False,False,9,121.5,3.151515151515152,7.759414987842231,10.0,0
Gary Busey,21,4,Percentage,16.0,7.6454269698344515,11.0,0.2650689358566608,False,False,False,10,72.5,2.0075757575757573,8.34931064143339,10.0,0
Alexa PenaVega,21,4,Percentage,21.0,2.5355323136251275,11.0,0.1211570415022881,False,False,False,6,256.4998,6.969690909090909,9.78842958497712,8.0,0
Carlos PenaVega,21,4,Percentage,25.0,0.0,12.5,0.05296610169491525,False,False,False,4,323.9998,8.999993939393939,11.970338983050848,5.0,0
Alek Skarlatos,21,4,Percentage,24.0,0.0,13.5,0.05084745762711865,True,True,False,3,293.9999,8.212118181818182,12.991525423728813,6.0,0
Andy Grammer,21,4,Percentage,23.0,0.5924846269777062,11.0,0.06664345004483213,False,False,False,7,222.9998,5.962115151515152,10.333565499551678,7.0,0
Tamar Braxton,21,4,Percentage,27.0,0.0,10.5,0.057203389830508475,False,False,False,5,256.0,6.984848484848484,9.927966101694915,3.0,0
Nick Carter,21,4,Percentage,27.0,0.0,10.5,0.057203389830508475,False,False,False,2,328.0,9.106060606060607,9.927966101694915,3.0,0
Hayes Grier,21,4,Percentage,27.0,0.0,10.5,0.057203389830508475,False,False,False,8,190.5,5.075757575757576,9.927966101694915,3.0,0
Bindi Irwin,21,4,Percentage,28.0,0.0,8.5,0.059322033898305086,False,False,False,1,333.5,9.280303030303031,7.906779661016949,1.0,0
Paula Deen,21,4,Percentage,18.0,5.762884567590331,11.0,0.2123848098843546,False,False,False,9,121.5,3.151515151515152,8.876151901156454,9.0,0
Alexa PenaVega,21,5,Percentage,40.0,0.0,8.0,0.0664451827242525,False,False,False,6,256.4998,6.969690909090909,7.335548172757475,1.0,0
Carlos PenaVega,21,5,Percentage,39.0,0.0,9.0,0.06478405315614617,False,False,False,4,323.9998,8.999993939393939,8.352159468438538,2.0,0
Alek Skarlatos,21,5,Percentage,29.0,4.294070685651771,10.5,0.15732032114061,False,False,False,3,293.9999,8.212118181818182,8.9267967885939,7.5,0
Andy Grammer,21,5,Percentage,36.0,0.0,11.0,0.059800664451827246,False,False,False,7,222.9998,5.962115151515152,10.401993355481727,4.0,0
Tamar Braxton,21,5,Percentage,29.0,4.366282356769727,9.5,0.15915581211123542,False,False,False,5,256.0,6.984848484848484,7.908441878887646,7.5,0
Nick Carter,21,5,Percentage,35.0,0.0,12.0,0.05813953488372093,True,True,False,2,328.0,9.106060606060607,11.418604651162791,5.0,0
Hayes Grier,21,5,Percentage,30.0,3.4682607843457336,10.0,0.1379908463668732,False,False,False,8,190.5,5.075757575757576,8.620091536331268,6.0,0
Bindi Irwin,21,5,Percentage,37.0,0.0,10.0,0.061461794019933555,False,False,False,1,333.5,9.280303030303031,9.385382059800664,3.0,0
Paula Deen,21,5,Percentage,26.0,7.542327701577694,10.0,0.23490179114540097,False,False,False,9,121.5,3.151515151515152,7.650982088545991,9.0,0
Alexa PenaVega,21,6,Percentage,30.0,4.742935912194346,10.5,0.15014400186504465,False,False,False,6,256.4998,6.969690909090909,8.998559981349553,7.5,0
Carlos PenaVega,21,6,Percentage,38.0,0.0,12.0,0.06070287539936102,True,True,False,4,323.9998,8.999993939393939,11.39297124600639,5.0,0
Alek Skarlatos,21,6,Percentage,30.0,4.789885492267492,9.5,0.15115586836528905,False,False,False,3,293.9999,8.212118181818182,7.988441316347109,7.5,0
Andy Grammer,21,6,Percentage,40.0,0.0,9.0,0.06389776357827476,False,False,False,7,222.9998,5.962115151515152,8.361022364217252,2.0,0
Tamar Braxton,21,6,Percentage,40.0,0.0,9.0,0.06389776357827476,False,False,False,5,256.0,6.984848484848484,8.361022364217252,2.0,0
Nick Carter,21,6,Percentage,39.0,0.0,11.0,0.06230031948881789,False,False,False,2,328.0,9.106060606060607,10.37699680511182,4.0,0
Hayes Grier,21,6,Percentage,32.0,2.873050954988603,10.0,0.11303876500429558,False,False,False,8,190.5,5.075757575757576,8.869612349957045,6.0,0
Bindi Irwin,21,6,Percentage,40.0,0.0,9.0,0.06389776357827476,False,False,False,1,333.5,9.280303030303031,8.361022364217252,2.0,0
Paula Deen,21,6,Percentage,24.0,10.793620884868647,10.0,0.27096487914236755,False,False,False,9,121.5,3.151515151515152,7.2903512085763245,9.0,0
Alexa PenaVega,21,7,Percentage,27.5,0.18142289418238833,9.0,0.0928882656944375,False,False,False,6,256.4998,6.969690909090909,8.071117343055626,5.0,0
Carlos PenaVega,21,7,Percentage,28.0,0.0,9.5,0.06334841628959276,True,True,False,4,323.9998,8.999993939393939,8.866515837104073,3.0,0
Alek Skarlatos,21,7,Percentage,26.5,1.1241647107450377,9.0,0.2500042812860452,False,False,False,3,293.9999,8.212118181818182,6.4999571871395485,8.0,0
Andy Grammer,21,7,Percentage,28.0,0.0,9.5,0.06334841628959276,False,False,False,7,222.9998,5.962115151515152,8.866515837104073,3.0,0
Tamar Braxton,21,7,Percentage,27.0,0.774956342771761,9.5,0.1920988817478669,False,False,False,5,256.0,6.984848484848484,7.579011182521331,6.5,0
Nick Carter,21,7,Percentage,27.0,0.8770132475994252,8.5,0.20935246267436528,False,False,False,2,328.0,9.106060606060607,6.406475373256347,6.5,0
Hayes Grier,21,7,Percentage,28.0,0.0,9.5,0.06334841628959276,False,False,False,8,190.5,5.075757575757576,8.866515837104073,3.0,0
Bindi Irwin,21,7,Percentage,29.0,0.0,7.5,0.06561085972850679,False,False,False,1,333.5,9.280303030303031,6.843891402714932,1.0,0
Alexa PenaVega,21,8,Percentage,26.9998,0.801963621125741,8.0,0.1259234431538446,False,False,False,6,256.4998,6.969690909090909,6.740765568461554,5.0,0
Carlos PenaVega,21,8,Percentage,28.9998,0.0,7.5,0.07474198373809403,False,False,False,4,323.9998,8.999993939393939,6.75258016261906,2.0,0
